timestamp,UUID,latitude,longitude,minDistToRoad,minDistToRest,closestRoadLoc
2018-12-19 12:00:00+05:30,64208C63C6C702A5,28.686554,77.298917,5.762775599734664,5.880443436783506,7961+
2018-12-19 15:00:00+05:30,212B4F030E110F1B,28.716687,77.262247,6.034632684658481,8.19611442884761,7961+
2018-12-19 15:00:00+05:30,7E81A98CC79E85D9,28.716687,77.262247,6.034632684658481,8.19611442884761,7961+
2018-12-20 11:00:00+05:30,EB35F0770283A33A,28.568989,77.278997,6.78112964363015,7.111910348404453,1535+
2018-12-20 11:00:00+05:30,3226265E938C7D1D,28.563328,77.284111,5.202822382175182,6.698364350300419,1910+
2018-12-20 14:00:00+05:30,E864778321F55A8F,28.602656,77.046922,5.3623664472953925,6.617717780866719,458+
2018-12-20 14:00:00+05:30,200A7CED9D597407,28.608311,77.036353,5.4899368997301305,7.275845526868136,458+
2018-12-22 11:00:00+05:30,7E81A98CC79E85D9,28.691421,77.333837,6.1192571790305905,7.639037458901535,7961+
2018-12-22 12:00:00+05:30,64208C63C6C702A5,28.691421,77.333837,6.1192571790305905,7.639037458901535,7961+
2018-12-22 13:00:00+05:30,212B4F030E110F1B,28.720334,77.307557,7.4702830835346115,8.165372822673506,7961+
2018-12-22 13:00:00+05:30,557C24E84D0675A1,28.720334,77.307557,7.4702830835346115,8.165372822673506,7961+
2018-12-26 14:00:00+05:30,64208C63C6C702A5,28.703948,77.321962,6.364105677874444,7.65557507015505,7961+
2018-12-26 14:00:00+05:30,7E81A98CC79E85D9,28.703948,77.321962,6.364105677874444,7.65557507015505,7961+
2018-12-26 16:00:00+05:30,212B4F030E110F1B,28.697957,77.348056,6.344297919063921,7.81308028138334,7961+
2018-12-27 13:00:00+05:30,EB35F0770283A33A,28.730736,77.026099,5.553225501002455,8.737366133735344,8339+
2018-12-27 13:00:00+05:30,67884227A72B71D1,28.730736,77.026099,5.553225501002455,8.737366133735344,8339+
2018-12-27 14:00:00+05:30,E864778321F55A8F,28.730855,77.039538,1.5097861808707562,8.646314403998304,8339+
2018-12-27 16:00:00+05:30,3226265E938C7D1D,28.563785,77.218507,6.102629184945412,6.222074674589588,8544+
2018-12-27 16:00:00+05:30,3226265E938C7D1D,28.560633,77.211353,5.973346845164991,6.486698106359692,8543+
2018-12-27 17:00:00+05:30,D34EDAEB5B564570,28.560633,77.211353,5.973346845164991,6.486698106359692,8543+
2018-12-31 12:00:00+05:30,D34EDAEB5B564570,28.667906,77.286083,5.694519752689828,5.846363290190732,7961+
2018-12-31 13:00:00+05:30,E864778321F55A8F,28.600079,77.103389,6.677875579489344,8.000799222913273,458+
2018-12-31 13:00:00+05:30,67884227A72B71D1,28.600079,77.103389,6.677875579489344,8.000799222913273,458+
2018-12-31 13:00:00+05:30,67884227A72B71D1,28.601747,77.099828,6.662702217194432,7.898171295108953,458+
2019-01-02 12:00:00+05:30,64208C63C6C702A5,28.708181,77.286153,6.18024751235839,7.546991711787667,7961+
2019-01-02 12:00:00+05:30,7E81A98CC79E85D9,28.708181,77.286153,6.18024751235839,7.546991711787667,7961+
2019-01-02 13:00:00+05:30,557C24E84D0675A1,28.737332,77.283435,6.187923675780028,8.53947166007207,7961+
2019-01-03 10:00:00+05:30,E864778321F55A8F,28.542372,77.185471,5.249890689930035,5.3141411824695135,307+
2019-01-03 11:00:00+05:30,D34EDAEB5B564570,28.542372,77.185471,5.249890689930035,5.3141411824695135,307+
2019-01-03 12:00:00+05:30,67884227A72B71D1,28.57632,77.223881,5.702398559212554,6.10168497118691,7961+
2019-01-03 12:00:00+05:30,3226265E938C7D1D,28.57632,77.223881,5.702398559212554,6.10168497118691,7961+
2019-01-07 13:00:00+05:30,7E81A98CC79E85D9,28.43171,77.171,6.835948933669519,7.7059356547881865,588+
2019-01-07 15:00:00+05:30,557C24E84D0675A1,28.718296,77.24641,7.023139084090677,7.7901762605377955,7961+
2019-01-08 13:00:00+05:30,3226265E938C7D1D,28.521759,77.162184,5.223460515396156,5.876122985672314,17511+
2019-01-08 14:00:00+05:30,67884227A72B71D1,28.519355,77.177083,6.841046162564273,6.350590945145181,293-
2019-01-08 16:00:00+05:30,E864778321F55A8F,28.492548,77.160632,6.431246850244209,7.074026292106384,290+
2019-01-08 16:00:00+05:30,D34EDAEB5B564570,28.492548,77.160632,6.431246850244209,7.074026292106384,290+
2019-01-09 13:00:00+05:30,7E81A98CC79E85D9,28.69728,77.296782,5.767361044876041,6.678797918861176,7961+
2019-01-09 14:00:00+05:30,64208C63C6C702A5,28.694856,77.276625,5.922234788559332,7.074917269219791,7961+
2019-01-11 13:00:00+05:30,7E81A98CC79E85D9,28.70578,77.332263,3.7899181769817636,7.972349257759773,7961+
2019-01-14 11:00:00+05:30,E864778321F55A8F,28.569243,77.286321,6.277990303155308,7.084029831263957,1910+
2019-01-14 12:00:00+05:30,64208C63C6C702A5,28.726144,77.376584,8.19693812464449,8.631033227684819,7961+
2019-01-14 12:00:00+05:30,557C24E84D0675A1,28.726144,77.376584,8.19693812464449,8.631033227684819,7961+
2019-01-14 12:00:00+05:30,D34EDAEB5B564570,28.569243,77.286321,6.277990303155308,7.084029831263957,1910+
2019-01-14 13:00:00+05:30,67884227A72B71D1,28.547134,77.301067,5.88186070810772,6.236166935443496,1910+
